experiment_id	library_strategy	library_selection	taxon_id	scientific_name	collection_date	location	lat_lon
SRX26273182	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-01	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273181	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-22	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273180	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-15	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273179	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-08	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273178	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-15	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273177	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-08	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273176	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-01	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273175	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273174	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-01	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273173	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-22	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273172	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-15	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273171	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-08	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273170	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273169	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273168	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273167	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-03	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273166	WGS	RANDOM PCR	527639	wastewater metagenome	n/a	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273165	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273164	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273163	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273162	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273161	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273160	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273159	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273158	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273157	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273156	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273155	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273154	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273153	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273152	WGS	RANDOM PCR	527639	wastewater metagenome	2021-06-29	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273151	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273150	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273149	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273148	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273147	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273146	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273145	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273144	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273143	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273142	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273141	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273140	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273139	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273138	WGS	RANDOM PCR	527639	wastewater metagenome	n/a	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273137	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-10	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273136	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-03	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273135	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-27	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273134	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-20	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273133	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-13	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273132	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273131	WGS	RANDOM PCR	527639	wastewater metagenome	2021-06-29	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273130	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273129	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273128	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273127	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273126	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273125	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273124	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273123	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273122	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273121	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273120	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273119	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273118	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273117	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273116	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273115	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273114	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273113	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273112	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273111	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273110	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273109	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273108	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-17	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273107	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273106	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273105	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273104	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273103	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273102	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273101	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273100	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273099	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273098	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273097	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273096	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273095	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273094	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273093	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273092	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273091	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273090	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273089	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273088	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273087	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273086	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273085	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273084	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273083	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273082	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273081	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273080	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273079	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273078	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273077	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273076	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273075	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273074	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273073	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273072	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273071	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273070	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273069	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273068	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273067	WGS	RANDOM PCR	527639	wastewater metagenome	n/a	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273066	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273065	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273064	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273063	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-17	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273062	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-10	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273061	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-03	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273060	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-27	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273059	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-08	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273058	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-01	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273057	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-22	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273056	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-15	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273055	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-08	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273054	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-01	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273053	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273052	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273051	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-15	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273050	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-08	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273049	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-01	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273048	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273047	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273046	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273045	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273044	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273043	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-08	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273042	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-01	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273041	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273040	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273039	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273038	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273037	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273036	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-29	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273035	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273034	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-01	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273033	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273032	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273031	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273030	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273029	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273028	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-29	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273027	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-10	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273026	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273025	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273024	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273023	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273022	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273021	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273020	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273019	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-20	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273018	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-13	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273017	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-20	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273016	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273015	WGS	RANDOM PCR	527639	wastewater metagenome	2021-06-29	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273014	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273013	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273012	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273011	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-20	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273010	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-13	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273009	WGS	RANDOM PCR	527639	wastewater metagenome	2021-06-29	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273008	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273007	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273006	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273005	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273004	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273003	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273002	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273001	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273000	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26272999	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26272998	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26272997	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-17	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26272996	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26272995	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26253577	WGS	RT-PCR	527639	wastewater metagenome	2024-09-09	USA: Wisconsin
SRX26253576	WGS	RT-PCR	527639	wastewater metagenome	2024-09-09	USA: Wisconsin
SRX26253575	WGS	RT-PCR	527639	wastewater metagenome	2024-09-08	USA: Wisconsin
SRX26253574	WGS	RT-PCR	527639	wastewater metagenome	2024-09-09	USA: Wisconsin
SRX26253573	WGS	RT-PCR	527639	wastewater metagenome	2024-09-11	USA: Wisconsin
SRX26253572	WGS	RT-PCR	527639	wastewater metagenome	2024-09-09	USA: Wisconsin
SRX26253571	WGS	RT-PCR	527639	wastewater metagenome	2024-09-08	USA: Wisconsin
SRX26253570	WGS	RT-PCR	527639	wastewater metagenome	2024-09-09	USA: Wisconsin
SRX26253569	WGS	RT-PCR	527639	wastewater metagenome	2024-09-08	USA: Wisconsin
SRX26253568	WGS	RT-PCR	527639	wastewater metagenome	2024-09-10	USA: Wisconsin
SRX26253567	WGS	RT-PCR	527639	wastewater metagenome	2024-09-08	USA: Wisconsin
SRX26253566	WGS	RT-PCR	527639	wastewater metagenome	2024-09-08	USA: Wisconsin
SRX26253565	WGS	RT-PCR	527639	wastewater metagenome	2024-09-11	USA: Wisconsin
SRX26253564	WGS	RT-PCR	527639	wastewater metagenome	2024-09-09	USA: Wisconsin
SRX26253563	WGS	RT-PCR	527639	wastewater metagenome	2024-09-08	USA: Wisconsin
SRX26253562	WGS	RT-PCR	527639	wastewater metagenome	2024-09-09	USA: Wisconsin
SRX26253561	WGS	RT-PCR	527639	wastewater metagenome	2024-09-08	USA: Wisconsin
SRX26253352	WGS	RT-PCR	527639	wastewater metagenome	2024-09-11	USA: Wisconsin
ERX13070443	WGS	PCR	256318	metagenome	USA:CA:San Diego
ERX13074986	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074894	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070456	WGS	PCR	256318	metagenome	USA:CA:San Diego
ERX13070636	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070416	WGS	PCR	256318	metagenome	USA:CA:San Diego
ERX13070440	WGS	PCR	256318	metagenome	USA:CA:San Diego
ERX13074897	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070661	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074878	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074864	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074844	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074913	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070734	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070720	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074923	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070670	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070685	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074760	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074722	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074752	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074949	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070763	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070758	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074671	WGS	PCR	256318	metagenome	USA:CA:San Diego
ERX13074746	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070690	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13074799	WGS	PCR	527639	wastewater metagenome	USA:CA:San Diego
ERX13070520	WGS	PCR	256318	metagenome	USA:CA:San Diego
